particullate_matter,timestamp
174,05/09/2014 08:10
171,05/09/2014 08:15
171,05/09/2014 08:20
173,05/09/2014 08:25
175,05/09/2014 08:30
179,05/09/2014 08:35
179,05/09/2014 08:40
184,05/09/2014 08:45
183,05/09/2014 08:50
185,05/09/2014 08:55
185,05/09/2014 09:00
187,05/09/2014 09:05
190,05/09/2014 09:10
189,05/09/2014 09:15
189,05/09/2014 09:20
189,05/09/2014 09:25
186,05/09/2014 09:30
185,05/09/2014 09:35
181,05/09/2014 09:40
179,05/09/2014 09:45
175,05/09/2014 09:50
173,05/09/2014 09:55
169,05/09/2014 10:00
172,05/09/2014 10:05
175,05/09/2014 10:10
174,05/09/2014 10:15
170,05/09/2014 10:20
167,05/09/2014 10:25
169,05/09/2014 10:30
168,05/09/2014 10:35
170,05/09/2014 10:40
175,05/09/2014 10:45
170,05/09/2014 10:50
170,05/09/2014 10:55
174,05/09/2014 11:00
179,05/09/2014 11:05
178,05/09/2014 11:10
178,05/09/2014 11:15
175,05/09/2014 11:20
172,05/09/2014 11:25
173,05/09/2014 11:30
175,05/09/2014 11:35
180,05/09/2014 11:40
182,05/09/2014 11:45
187,05/09/2014 11:50
182,05/09/2014 11:55
182,05/09/2014 12:00
181,05/09/2014 12:05
183,05/09/2014 12:10
181,05/09/2014 12:15
183,05/09/2014 12:20
180,05/09/2014 12:25
175,05/09/2014 12:30
170,05/09/2014 12:35
169,05/09/2014 12:40
171,05/09/2014 12:45
168,05/09/2014 12:50
164,05/09/2014 12:55
164,05/09/2014 13:00
164,05/09/2014 13:05
164,05/09/2014 13:10
166,05/09/2014 13:15
167,05/09/2014 13:20
172,05/09/2014 13:25
176,05/09/2014 13:30
176,05/09/2014 13:35
178,05/09/2014 13:40
179,05/09/2014 13:45
183,05/09/2014 13:50
183,05/09/2014 13:55
183,05/09/2014 14:00
187,05/09/2014 14:05
184,05/09/2014 14:10
186,05/09/2014 14:15
185,05/09/2014 14:20
181,05/09/2014 14:25
184,05/09/2014 14:30
181,05/09/2014 14:35
178,05/09/2014 14:40
179,05/09/2014 14:45
182,05/09/2014 14:50
185,05/09/2014 14:55
180,05/09/2014 15:00
183,05/09/2014 15:05
188,05/09/2014 15:10
193,05/09/2014 15:15
188,05/09/2014 15:20
189,05/09/2014 15:25
194,05/09/2014 15:30
194,05/09/2014 15:35
196,05/09/2014 15:40
198,05/09/2014 15:45
203,05/09/2014 15:50
204,05/09/2014 15:55
206,05/09/2014 16:00
201,05/09/2014 16:05
199,05/09/2014 16:10
194,05/09/2014 16:15
189,05/09/2014 16:20
194,05/09/2014 16:25
199,05/09/2014 16:30
201,05/09/2014 16:35
204,05/09/2014 16:40
204,05/09/2014 16:45
200,05/09/2014 16:50
203,05/09/2014 16:55
206,05/09/2014 17:00
209,05/09/2014 17:05
213,05/09/2014 17:10
211,05/09/2014 17:15
202,05/09/2014 17:20
203,05/09/2014 17:25
205,05/09/2014 17:30
205,05/09/2014 17:35
200,05/09/2014 17:40
201,05/09/2014 17:45
197,05/09/2014 17:50
195,05/09/2014 17:55
199,05/09/2014 18:00
201,05/09/2014 18:05
198,05/09/2014 18:10
195,05/09/2014 18:15
195,05/09/2014 18:20
192,05/09/2014 18:25
192,05/09/2014 18:30
191,05/09/2014 18:35
189,05/09/2014 18:40
188,05/09/2014 18:45
189,05/09/2014 18:50
189,05/09/2014 18:55
192,05/09/2014 19:00
194,05/09/2014 19:05
193,05/09/2014 19:10
193,05/09/2014 19:15
190,05/09/2014 19:20
192,05/09/2014 19:25
191,05/09/2014 19:30
189,05/09/2014 19:35
186,05/09/2014 19:40
181,05/09/2014 19:45
181,05/09/2014 19:50
185,05/09/2014 19:55
190,05/09/2014 20:00
192,05/09/2014 20:05
191,05/09/2014 20:10
189,05/09/2014 20:15
186,05/09/2014 20:20
191,05/09/2014 20:25
191,05/09/2014 20:30
196,05/09/2014 20:35
191,05/09/2014 20:40
196,05/09/2014 20:45
194,05/09/2014 20:50
198,05/09/2014 20:55
201,05/09/2014 21:00
205,05/09/2014 21:05
209,05/09/2014 21:10
205,05/09/2014 21:15
202,05/09/2014 21:20
202,05/09/2014 21:25
203,05/09/2014 21:30
206,05/09/2014 21:35
208,05/09/2014 21:40
213,05/09/2014 21:45
206,05/09/2014 21:50
203,05/09/2014 21:55
208,05/09/2014 22:00
207,05/09/2014 22:05
210,05/09/2014 22:10
214,05/09/2014 22:15
211,05/09/2014 22:20
208,05/09/2014 22:25
206,05/09/2014 22:30
209,05/09/2014 22:35
213,05/09/2014 22:40
209,05/09/2014 22:45
204,05/09/2014 22:50
204,05/09/2014 22:55
209,05/09/2014 23:00
214,05/09/2014 23:05
210,05/09/2014 23:10
212,05/09/2014 23:15
203,05/09/2014 23:20
202,05/09/2014 23:25
200,05/09/2014 23:30
202,05/09/2014 23:35
200,05/09/2014 23:40
203,05/09/2014 23:45
208,05/09/2014 23:50
213,05/09/2014 23:55
212,06/09/2014 00:00
202,06/09/2014 00:05
207,06/09/2014 00:10
211,06/09/2014 00:15
205,06/09/2014 00:20
207,06/09/2014 00:25
211,06/09/2014 00:30
207,06/09/2014 00:35
212,06/09/2014 00:40
208,06/09/2014 00:45
209,06/09/2014 00:50
206,06/09/2014 00:55
211,06/09/2014 01:00
205,06/09/2014 01:05
201,06/09/2014 01:10
201,06/09/2014 01:15
197,06/09/2014 01:20
192,06/09/2014 01:25
194,06/09/2014 01:30
190,06/09/2014 01:35
190,06/09/2014 01:40
192,06/09/2014 01:45
195,06/09/2014 01:50
196,06/09/2014 01:55
196,06/09/2014 02:00
200,06/09/2014 02:05
205,06/09/2014 02:10
208,06/09/2014 02:15
205,06/09/2014 02:20
206,06/09/2014 02:25
204,06/09/2014 02:30
202,06/09/2014 02:35
205,06/09/2014 02:40
201,06/09/2014 02:45
200,06/09/2014 02:50
204,06/09/2014 02:55
205,06/09/2014 03:00
208,06/09/2014 03:05
212,06/09/2014 03:10
211,06/09/2014 03:15
207,06/09/2014 03:20
203,06/09/2014 03:25
206,06/09/2014 03:30
208,06/09/2014 03:35
208,06/09/2014 03:40
209,06/09/2014 03:45
212,06/09/2014 03:50
203,06/09/2014 03:55
208,06/09/2014 04:00
205,06/09/2014 04:05
206,06/09/2014 04:10
207,06/09/2014 04:15
209,06/09/2014 04:20
207,06/09/2014 04:25
205,06/09/2014 04:30
200,06/09/2014 04:35
197,06/09/2014 04:40
196,06/09/2014 04:45
192,06/09/2014 04:50
192,06/09/2014 04:55
187,06/09/2014 05:00
182,06/09/2014 05:05
186,06/09/2014 05:10
191,06/09/2014 05:15
194,06/09/2014 05:20
194,06/09/2014 05:25
193,06/09/2014 05:30
195,06/09/2014 05:35
199,06/09/2014 05:40
202,06/09/2014 05:45
203,06/09/2014 05:50
203,06/09/2014 05:55
203,06/09/2014 06:00
198,06/09/2014 06:05
202,06/09/2014 06:10
197,06/09/2014 06:15
202,06/09/2014 06:20
206,06/09/2014 06:25
210,06/09/2014 06:30
215,06/09/2014 06:35
214,06/09/2014 06:40
204,06/09/2014 06:45
204,06/09/2014 06:50
207,06/09/2014 06:55
203,06/09/2014 07:00
204,06/09/2014 07:05
205,06/09/2014 07:10
204,06/09/2014 07:15
209,06/09/2014 07:20
208,06/09/2014 07:25
210,06/09/2014 07:30
210,06/09/2014 07:35
207,06/09/2014 07:40
212,06/09/2014 07:45
207,06/09/2014 07:50
211,06/09/2014 07:55
203,06/09/2014 08:00
201,06/09/2014 08:05
206,06/09/2014 08:10
209,06/09/2014 08:15
213,06/09/2014 08:20
203,06/09/2014 08:25
199,06/09/2014 08:30
203,06/09/2014 08:35
206,06/09/2014 08:40
205,06/09/2014 08:45
203,06/09/2014 08:50
199,06/09/2014 08:55
196,06/09/2014 09:00
201,06/09/2014 09:05
206,06/09/2014 09:10
207,06/09/2014 09:15
203,06/09/2014 09:20
205,06/09/2014 09:25
202,06/09/2014 09:30
203,06/09/2014 09:35
199,06/09/2014 09:40
195,06/09/2014 09:45
193,06/09/2014 09:50
197,06/09/2014 09:55
199,06/09/2014 10:00
194,06/09/2014 10:05
196,06/09/2014 10:10
193,06/09/2014 10:15
191,06/09/2014 10:20
191,06/09/2014 10:25
191,06/09/2014 10:30
193,06/09/2014 10:35
195,06/09/2014 10:40
198,06/09/2014 10:45
193,06/09/2014 10:50
192,06/09/2014 10:55
190,06/09/2014 11:00
189,06/09/2014 11:05
192,06/09/2014 11:10
194,06/09/2014 11:15
192,06/09/2014 11:20
188,06/09/2014 11:25
184,06/09/2014 11:30
188,06/09/2014 11:35
184,06/09/2014 11:40
187,06/09/2014 11:45
182,06/09/2014 11:50
177,06/09/2014 11:55
179,06/09/2014 12:00
174,06/09/2014 12:05
175,06/09/2014 12:10
172,06/09/2014 12:15
172,06/09/2014 12:20
177,06/09/2014 12:25
174,06/09/2014 12:30
173,06/09/2014 12:35
176,06/09/2014 12:40
171,06/09/2014 12:45
169,06/09/2014 12:50
167,06/09/2014 12:55
163,06/09/2014 13:00
166,06/09/2014 13:05
164,06/09/2014 13:10
163,06/09/2014 13:15
164,06/09/2014 13:20
162,06/09/2014 13:25
166,06/09/2014 13:30
171,06/09/2014 13:35
173,06/09/2014 13:40
168,06/09/2014 13:45
165,06/09/2014 13:50
162,06/09/2014 13:55
158,06/09/2014 14:00
155,06/09/2014 14:05
160,06/09/2014 14:10
162,06/09/2014 14:15
165,06/09/2014 14:20
169,06/09/2014 14:25
174,06/09/2014 14:30
173,06/09/2014 14:35
168,06/09/2014 14:40
171,06/09/2014 14:45
173,06/09/2014 14:50
175,06/09/2014 14:55
179,06/09/2014 15:00
177,06/09/2014 15:05
179,06/09/2014 15:10
177,06/09/2014 15:15
178,06/09/2014 15:20
178,06/09/2014 15:25
179,06/09/2014 15:30
178,06/09/2014 15:35
182,06/09/2014 15:40
179,06/09/2014 15:45
175,06/09/2014 15:50
180,06/09/2014 15:55
181,06/09/2014 16:00
183,06/09/2014 16:05
178,06/09/2014 16:10
183,06/09/2014 16:15
183,06/09/2014 16:20
183,06/09/2014 16:25
186,06/09/2014 16:30
183,06/09/2014 16:35
184,06/09/2014 16:40
189,06/09/2014 16:45
189,06/09/2014 16:50
184,06/09/2014 16:55
188,06/09/2014 17:00
191,06/09/2014 17:05
196,06/09/2014 17:10
196,06/09/2014 17:15
196,06/09/2014 17:20
197,06/09/2014 17:25
202,06/09/2014 17:30
202,06/09/2014 17:35
206,06/09/2014 17:40
207,06/09/2014 17:45
206,06/09/2014 17:50
203,06/09/2014 17:55
200,06/09/2014 18:00
203,06/09/2014 18:05
206,06/09/2014 18:10
201,06/09/2014 18:15
199,06/09/2014 18:20
200,06/09/2014 18:25
197,06/09/2014 18:30
192,06/09/2014 18:35
187,06/09/2014 18:40
183,06/09/2014 18:45
180,06/09/2014 18:50
179,06/09/2014 18:55
180,06/09/2014 19:00
175,06/09/2014 19:05
172,06/09/2014 19:10
169,06/09/2014 19:15
172,06/09/2014 19:20
172,06/09/2014 19:25
169,06/09/2014 19:30
168,06/09/2014 19:35
171,06/09/2014 19:40
172,06/09/2014 19:45
169,06/09/2014 19:50
172,06/09/2014 19:55
175,06/09/2014 20:00
173,06/09/2014 20:05
175,06/09/2014 20:10
180,06/09/2014 20:15
184,06/09/2014 20:20
183,06/09/2014 20:25
182,06/09/2014 20:30
184,06/09/2014 20:35
183,06/09/2014 20:40
182,06/09/2014 20:45
181,06/09/2014 20:50
177,06/09/2014 20:55
180,06/09/2014 21:00
179,06/09/2014 21:05
182,06/09/2014 21:10
180,06/09/2014 21:15
177,06/09/2014 21:20
174,06/09/2014 21:25
178,06/09/2014 21:30
182,06/09/2014 21:35
183,06/09/2014 21:40
180,06/09/2014 21:45
181,06/09/2014 21:50
180,06/09/2014 21:55
182,06/09/2014 22:00
177,06/09/2014 22:05
178,06/09/2014 22:10
181,06/09/2014 22:15
177,06/09/2014 22:20
177,06/09/2014 22:25
179,06/09/2014 22:30
177,06/09/2014 22:35
175,06/09/2014 22:40
180,06/09/2014 22:45
184,06/09/2014 22:50
188,06/09/2014 22:55
189,06/09/2014 23:00
189,06/09/2014 23:05
190,06/09/2014 23:10
185,06/09/2014 23:15
187,06/09/2014 23:20
192,06/09/2014 23:25
192,06/09/2014 23:30
192,06/09/2014 23:35
197,06/09/2014 23:40
198,06/09/2014 23:45
193,06/09/2014 23:50
197,06/09/2014 23:55
198,07/09/2014 00:00
196,07/09/2014 00:05
196,07/09/2014 00:10
200,07/09/2014 00:15
203,07/09/2014 00:20
200,07/09/2014 00:25
200,07/09/2014 00:30
195,07/09/2014 00:35
196,07/09/2014 00:40
191,07/09/2014 00:45
192,07/09/2014 00:50
187,07/09/2014 00:55
190,07/09/2014 01:00
186,07/09/2014 01:05
181,07/09/2014 01:10
185,07/09/2014 01:15
182,07/09/2014 01:20
186,07/09/2014 01:25
183,07/09/2014 01:30
183,07/09/2014 01:35
187,07/09/2014 01:40
191,07/09/2014 01:45
196,07/09/2014 01:50
192,07/09/2014 01:55
187,07/09/2014 02:00
187,07/09/2014 02:05
190,07/09/2014 02:10
191,07/09/2014 02:15
191,07/09/2014 02:20
195,07/09/2014 02:25
192,07/09/2014 02:30
192,07/09/2014 02:35
187,07/09/2014 02:40
183,07/09/2014 02:45
180,07/09/2014 02:50
177,07/09/2014 02:55
182,07/09/2014 03:00
185,07/09/2014 03:05
182,07/09/2014 03:10
181,07/09/2014 03:15
184,07/09/2014 03:20
181,07/09/2014 03:25
177,07/09/2014 03:30
175,07/09/2014 03:35
177,07/09/2014 03:40
174,07/09/2014 03:45
169,07/09/2014 03:50
170,07/09/2014 03:55
173,07/09/2014 04:00
170,07/09/2014 04:05
170,07/09/2014 04:10
166,07/09/2014 04:15
165,07/09/2014 04:20
162,07/09/2014 04:25
163,07/09/2014 04:30
160,07/09/2014 04:35
161,07/09/2014 04:40
161,07/09/2014 04:45
157,07/09/2014 04:50
161,07/09/2014 04:55
158,07/09/2014 05:00
162,07/09/2014 05:05
161,07/09/2014 05:10
165,07/09/2014 05:15
168,07/09/2014 05:20
169,07/09/2014 05:25
173,07/09/2014 05:30
174,07/09/2014 05:35
172,07/09/2014 05:40
168,07/09/2014 05:45
168,07/09/2014 05:50
165,07/09/2014 05:55
166,07/09/2014 06:00
162,07/09/2014 06:05
165,07/09/2014 06:10
162,07/09/2014 06:15
159,07/09/2014 06:20
157,07/09/2014 06:25
159,07/09/2014 06:30
161,07/09/2014 06:35
159,07/09/2014 06:40
161,07/09/2014 06:45
157,07/09/2014 06:50
161,07/09/2014 06:55
164,07/09/2014 07:00
167,07/09/2014 07:05
167,07/09/2014 07:10
166,07/09/2014 07:15
162,07/09/2014 07:20
164,07/09/2014 07:25
159,07/09/2014 07:30
163,07/09/2014 07:35
166,07/09/2014 07:40
168,07/09/2014 07:45
173,07/09/2014 07:50
176,07/09/2014 07:55
181,07/09/2014 08:00
183,07/09/2014 08:05
184,07/09/2014 08:10
183,07/09/2014 08:15
187,07/09/2014 08:20
191,07/09/2014 08:25
191,07/09/2014 08:30
192,07/09/2014 08:35
187,07/09/2014 08:40
185,07/09/2014 08:45
188,07/09/2014 08:50
190,07/09/2014 08:55
195,07/09/2014 09:00
195,07/09/2014 09:05
196,07/09/2014 09:10
201,07/09/2014 09:15
201,07/09/2014 09:20
204,07/09/2014 09:25
207,07/09/2014 09:30
204,07/09/2014 09:35
208,07/09/2014 09:40
205,07/09/2014 09:45
201,07/09/2014 09:50
199,07/09/2014 09:55
197,07/09/2014 10:00
195,07/09/2014 10:05
196,07/09/2014 10:10
197,07/09/2014 10:15
192,07/09/2014 10:20
189,07/09/2014 10:25
190,07/09/2014 10:30
192,07/09/2014 10:35
187,07/09/2014 10:40
184,07/09/2014 10:45
185,07/09/2014 10:50
186,07/09/2014 10:55
189,07/09/2014 11:00
192,07/09/2014 11:05
188,07/09/2014 11:10
187,07/09/2014 11:15
192,07/09/2014 11:20
193,07/09/2014 11:25
190,07/09/2014 11:30
186,07/09/2014 11:35
183,07/09/2014 11:40
181,07/09/2014 11:45
184,07/09/2014 11:50
182,07/09/2014 11:55
177,07/09/2014 12:00
181,07/09/2014 12:05
178,07/09/2014 12:10
176,07/09/2014 12:15
172,07/09/2014 12:20
173,07/09/2014 12:25
173,07/09/2014 12:30
170,07/09/2014 12:35
174,07/09/2014 12:40
169,07/09/2014 12:45
169,07/09/2014 12:50
173,07/09/2014 12:55
170,07/09/2014 13:00
166,07/09/2014 13:05
166,07/09/2014 13:10
170,07/09/2014 13:15
166,07/09/2014 13:20
163,07/09/2014 13:25
163,07/09/2014 13:30
164,07/09/2014 13:35
167,07/09/2014 13:40
162,07/09/2014 13:45
164,07/09/2014 13:50
163,07/09/2014 13:55
167,07/09/2014 14:00
168,07/09/2014 14:05
173,07/09/2014 14:10
168,07/09/2014 14:15
171,07/09/2014 14:20
172,07/09/2014 14:25
170,07/09/2014 14:30
175,07/09/2014 14:35
178,07/09/2014 14:40
173,07/09/2014 14:45
174,07/09/2014 14:50
174,07/09/2014 14:55
171,07/09/2014 15:00
176,07/09/2014 15:05
181,07/09/2014 15:10
180,07/09/2014 15:15
184,07/09/2014 15:20
180,07/09/2014 15:25
184,07/09/2014 15:30
181,07/09/2014 15:35
184,07/09/2014 15:40
185,07/09/2014 15:45
183,07/09/2014 15:50
180,07/09/2014 15:55
176,07/09/2014 16:00
179,07/09/2014 16:05
176,07/09/2014 16:10
176,07/09/2014 16:15
180,07/09/2014 16:20
184,07/09/2014 16:25
187,07/09/2014 16:30
182,07/09/2014 16:35
187,07/09/2014 16:40
189,07/09/2014 16:45
192,07/09/2014 16:50
192,07/09/2014 16:55
189,07/09/2014 17:00
190,07/09/2014 17:05
194,07/09/2014 17:10
199,07/09/2014 17:15
198,07/09/2014 17:20
202,07/09/2014 17:25
199,07/09/2014 17:30
203,07/09/2014 17:35
207,07/09/2014 17:40
206,07/09/2014 17:45
208,07/09/2014 17:50
213,07/09/2014 17:55
212,07/09/2014 18:00
209,07/09/2014 18:05
205,07/09/2014 18:10
206,07/09/2014 18:15
208,07/09/2014 18:20
204,07/09/2014 18:25
199,07/09/2014 18:30
197,07/09/2014 18:35
201,07/09/2014 18:40
206,07/09/2014 18:45
201,07/09/2014 18:50
200,07/09/2014 18:55
202,07/09/2014 19:00
206,07/09/2014 19:05
207,07/09/2014 19:10
202,07/09/2014 19:15
204,07/09/2014 19:20
205,07/09/2014 19:25
210,07/09/2014 19:30
205,07/09/2014 19:35
202,07/09/2014 19:40
206,07/09/2014 19:45
203,07/09/2014 19:50
208,07/09/2014 19:55
208,07/09/2014 20:00
210,07/09/2014 20:05
206,07/09/2014 20:10
206,07/09/2014 20:15
208,07/09/2014 20:20
210,07/09/2014 20:25
205,07/09/2014 20:30
210,07/09/2014 20:35
213,07/09/2014 20:40
209,07/09/2014 20:45
211,07/09/2014 20:50
205,07/09/2014 20:55
206,07/09/2014 21:00
206,07/09/2014 21:05
208,07/09/2014 21:10
212,07/09/2014 21:15
205,07/09/2014 21:20
207,07/09/2014 21:25
207,07/09/2014 21:30
206,07/09/2014 21:35
205,07/09/2014 21:40
205,07/09/2014 21:45
208,07/09/2014 21:50
211,07/09/2014 21:55
201,07/09/2014 22:00
205,07/09/2014 22:05
209,07/09/2014 22:10
207,07/09/2014 22:15
205,07/09/2014 22:20
208,07/09/2014 22:25
209,07/09/2014 22:30
209,07/09/2014 22:35
210,07/09/2014 22:40
207,07/09/2014 22:45
202,07/09/2014 22:50
207,07/09/2014 22:55
207,07/09/2014 23:00
204,07/09/2014 23:05
199,07/09/2014 23:10
204,07/09/2014 23:15
204,07/09/2014 23:20
200,07/09/2014 23:25
198,07/09/2014 23:30
200,07/09/2014 23:35
201,07/09/2014 23:40
198,07/09/2014 23:45
202,07/09/2014 23:50
198,07/09/2014 23:55
195,08/09/2014 00:00
194,08/09/2014 00:05
192,08/09/2014 00:10
190,08/09/2014 00:15
191,08/09/2014 00:20
186,08/09/2014 00:25
184,08/09/2014 00:30
187,08/09/2014 00:35
192,08/09/2014 00:40
187,08/09/2014 00:45
188,08/09/2014 00:50
186,08/09/2014 00:55
189,08/09/2014 01:00
193,08/09/2014 01:05
198,08/09/2014 01:10
195,08/09/2014 01:15
197,08/09/2014 01:20
193,08/09/2014 01:25
190,08/09/2014 01:30
189,08/09/2014 01:35
190,08/09/2014 01:40
189,08/09/2014 01:45
191,08/09/2014 01:50
192,08/09/2014 01:55
189,08/09/2014 02:00
190,08/09/2014 02:05
186,08/09/2014 02:10
184,08/09/2014 02:15
183,08/09/2014 02:20
186,08/09/2014 02:25
190,08/09/2014 02:30
189,08/09/2014 02:35
188,08/09/2014 02:40
190,08/09/2014 02:45
185,08/09/2014 02:50
182,08/09/2014 02:55
186,08/09/2014 03:00
183,08/09/2014 03:05
182,08/09/2014 03:10
179,08/09/2014 03:15
184,08/09/2014 03:20
187,08/09/2014 03:25
189,08/09/2014 03:30
185,08/09/2014 03:35
185,08/09/2014 03:40
186,08/09/2014 03:45
182,08/09/2014 03:50
186,08/09/2014 03:55
181,08/09/2014 04:00
186,08/09/2014 04:05
181,08/09/2014 04:10
180,08/09/2014 04:15
180,08/09/2014 04:20
182,08/09/2014 04:25
184,08/09/2014 04:30
189,08/09/2014 04:35
188,08/09/2014 04:40
183,08/09/2014 04:45
184,08/09/2014 04:50
179,08/09/2014 04:55
179,08/09/2014 05:00
181,08/09/2014 05:05
177,08/09/2014 05:10
177,08/09/2014 05:15
174,08/09/2014 05:20
177,08/09/2014 05:25
173,08/09/2014 05:30
176,08/09/2014 05:35
174,08/09/2014 05:40
175,08/09/2014 05:45
171,08/09/2014 05:50
175,08/09/2014 05:55
177,08/09/2014 06:00
182,08/09/2014 06:05
178,08/09/2014 06:10
173,08/09/2014 06:15
178,08/09/2014 06:20
180,08/09/2014 06:25
185,08/09/2014 06:30
181,08/09/2014 06:35
176,08/09/2014 06:40
178,08/09/2014 06:45
173,08/09/2014 06:50
174,08/09/2014 06:55
174,08/09/2014 07:00
171,08/09/2014 07:05
173,08/09/2014 07:10
171,08/09/2014 07:15
173,08/09/2014 07:20
175,08/09/2014 07:25
177,08/09/2014 07:30
177,08/09/2014 07:35
177,08/09/2014 07:40
172,08/09/2014 07:45
173,08/09/2014 07:50
177,08/09/2014 07:55
182,08/09/2014 08:00
187,08/09/2014 08:05
186,08/09/2014 08:10
190,08/09/2014 08:15
193,08/09/2014 08:20
193,08/09/2014 08:25
192,08/09/2014 08:30
192,08/09/2014 08:35
194,08/09/2014 08:40
196,08/09/2014 08:45
199,08/09/2014 08:50
204,08/09/2014 08:55
205,08/09/2014 09:00
201,08/09/2014 09:05
199,08/09/2014 09:10
200,08/09/2014 09:15
199,08/09/2014 09:20
202,08/09/2014 09:25
199,08/09/2014 09:30
197,08/09/2014 09:35
194,08/09/2014 09:40
196,08/09/2014 09:45
191,08/09/2014 09:50
194,08/09/2014 09:55
198,08/09/2014 10:00
196,08/09/2014 10:05
191,08/09/2014 10:10
190,08/09/2014 10:15
188,08/09/2014 10:20
185,08/09/2014 10:25
180,08/09/2014 10:30
181,08/09/2014 10:35
180,08/09/2014 10:40
182,08/09/2014 10:45
186,08/09/2014 10:50
188,08/09/2014 10:55
190,08/09/2014 11:00
185,08/09/2014 11:05
184,08/09/2014 11:10
187,08/09/2014 11:15
190,08/09/2014 11:20
186,08/09/2014 11:25
187,08/09/2014 11:30
189,08/09/2014 11:35
191,08/09/2014 11:40
192,08/09/2014 11:45
191,08/09/2014 11:50
195,08/09/2014 11:55
190,08/09/2014 12:00
195,08/09/2014 12:05
191,08/09/2014 12:10
187,08/09/2014 12:15
182,08/09/2014 12:20
187,08/09/2014 12:25
188,08/09/2014 12:30
187,08/09/2014 12:35
191,08/09/2014 12:40
187,08/09/2014 12:45
190,08/09/2014 12:50
188,08/09/2014 12:55
186,08/09/2014 13:00
183,08/09/2014 13:05
184,08/09/2014 13:10
186,08/09/2014 13:15
183,08/09/2014 13:20
179,08/09/2014 13:25
177,08/09/2014 13:30
174,08/09/2014 13:35
177,08/09/2014 13:40
177,08/09/2014 13:45
181,08/09/2014 13:50
185,08/09/2014 13:55
181,08/09/2014 14:00
185,08/09/2014 14:05
187,08/09/2014 14:10
188,08/09/2014 14:15
189,08/09/2014 14:20
188,08/09/2014 14:25
189,08/09/2014 14:30
194,08/09/2014 14:35
189,08/09/2014 14:40
192,08/09/2014 14:45
188,08/09/2014 14:50
186,08/09/2014 14:55
185,08/09/2014 15:00
184,08/09/2014 15:05
182,08/09/2014 15:10
181,08/09/2014 15:15
176,08/09/2014 15:20
177,08/09/2014 15:25
174,08/09/2014 15:30
169,08/09/2014 15:35
171,08/09/2014 15:40
168,08/09/2014 15:45
170,08/09/2014 15:50
168,08/09/2014 15:55
164,08/09/2014 16:00
161,08/09/2014 16:05
157,08/09/2014 16:10
159,08/09/2014 16:15
158,08/09/2014 16:20
153,08/09/2014 16:25
156,08/09/2014 16:30
156,08/09/2014 16:35
154,08/09/2014 16:40
156,08/09/2014 16:45
151,08/09/2014 16:50
150,08/09/2014 16:55
146,08/09/2014 17:00
141,08/09/2014 17:05
141,08/09/2014 17:10
141,08/09/2014 17:15
145,08/09/2014 17:20
143,08/09/2014 17:25
148,08/09/2014 17:30
151,08/09/2014 17:35
146,08/09/2014 17:40
145,08/09/2014 17:45
145,08/09/2014 17:50
143,08/09/2014 17:55
144,08/09/2014 18:00
146,08/09/2014 18:05
145,08/09/2014 18:10
143,08/09/2014 18:15
141,08/09/2014 18:20
142,08/09/2014 18:25
137,08/09/2014 18:30
142,08/09/2014 18:35
137,08/09/2014 18:40
139,08/09/2014 18:45
139,08/09/2014 18:50
137,08/09/2014 18:55
136,08/09/2014 19:00
131,08/09/2014 19:05
127,08/09/2014 19:10
127,08/09/2014 19:15
132,08/09/2014 19:20
129,08/09/2014 19:25
127,08/09/2014 19:30
128,08/09/2014 19:35
124,08/09/2014 19:40
125,08/09/2014 19:45
126,08/09/2014 19:50
121,08/09/2014 19:55
125,08/09/2014 20:00
127,08/09/2014 20:05
124,08/09/2014 20:10
126,08/09/2014 20:15
131,08/09/2014 20:20
130,08/09/2014 20:25
135,08/09/2014 20:30
140,08/09/2014 20:35
139,08/09/2014 20:40
141,08/09/2014 20:45
141,08/09/2014 20:50
145,08/09/2014 20:55
148,08/09/2014 21:00
150,08/09/2014 21:05
150,08/09/2014 21:10
152,08/09/2014 21:15
150,08/09/2014 21:20
154,08/09/2014 21:25
158,08/09/2014 21:30
163,08/09/2014 21:35
164,08/09/2014 21:40
169,08/09/2014 21:45
170,08/09/2014 21:50
175,08/09/2014 21:55
178,08/09/2014 22:00
176,08/09/2014 22:05
180,08/09/2014 22:10
184,08/09/2014 22:15
183,08/09/2014 22:20
178,08/09/2014 22:25
173,08/09/2014 22:30
178,08/09/2014 22:35
174,08/09/2014 22:40
173,08/09/2014 22:45
170,08/09/2014 22:50
171,08/09/2014 22:55
175,08/09/2014 23:00
173,08/09/2014 23:05
170,08/09/2014 23:10
172,08/09/2014 23:15
172,08/09/2014 23:20
174,08/09/2014 23:25
171,08/09/2014 23:30
169,08/09/2014 23:35
170,08/09/2014 23:40
171,08/09/2014 23:45
166,08/09/2014 23:50
168,08/09/2014 23:55
164,09/09/2014 00:00
169,09/09/2014 00:05
171,09/09/2014 00:10
172,09/09/2014 00:15
168,09/09/2014 00:20
163,09/09/2014 00:25
165,09/09/2014 00:30
164,09/09/2014 00:35
167,09/09/2014 00:40
172,09/09/2014 00:45
174,09/09/2014 00:50
172,09/09/2014 00:55
169,09/09/2014 01:00
173,09/09/2014 01:05
169,09/09/2014 01:10
166,09/09/2014 01:15
170,09/09/2014 01:20
175,09/09/2014 01:25
180,09/09/2014 01:30
179,09/09/2014 01:35
182,09/09/2014 01:40
185,09/09/2014 01:45
